STOCK CODE,SUBCATEGORY NAME,SHORT DESCRIPTION,IMAGE,MANUFACTURER,MANUFACTURER SKU,DBP,RRP
NWG-WG561171,Cloud  Server Security,WatchGuard APT Blocker 1-yr for Firebox M5600,https://www.leadersystems.com.au/Images/NWG-WG561171.jpg,Watchguard,WG561171,12659,16060
NWG-WGMRA501,Firewalls  Network Security,WatchGuard Dimension Command 1-yr for Mid-Range Appliance,https://www.leadersystems.com.au/Images/NWG-WGMRA501.jpg,Watchguard,WGMRA501,286,357
NWG-WGCSM333,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 3-yr for Firebox Cloud Small,https://www.leadersystems.com.au/Images/NWG-WGCSM333.jpg,Watchguard,WGCSM333,2176,2712
NWG-WGCSM201,Subscriptions  Licensing,WatchGuard Standard Support Renewal 1-yr for Firebox Cloud Small,https://www.leadersystems.com.au/Images/NWG-WGCSM201.jpg,Watchguard,WGCSM201,303,379
NWG-WGCME333,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 3-yr for Firebox Cloud Medium,https://www.leadersystems.com.au/Images/NWG-WGCME333.jpg,Watchguard,WGCME333,5080,6329
NWG-WGCXL523,Subscriptions  Licensing,WatchGuard Cloud 1-month data retention for Firebox Cloud XLarge - 3-yr,https://www.leadersystems.com.au/Images/NWG-WGCXL523.jpg,Watchguard,WGCXL523,13594,17247
NWG-WGM59020803,Cloud  Server Security,WatchGuard APT Blocker 3-yr for Firebox M590,https://www.leadersystems.com.au/Images/NWG-WGM59020803.jpg,Watchguard,WGM59020803,5323,6631
NWG-WGM59040203,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 3-yr for Firebox M590,https://www.leadersystems.com.au/Images/NWG-WGM59040203.jpg,Watchguard,WGM59040203,10901,13580
NWG-WGT41201,Subscriptions  Licensing,WatchGuard Standard Support Renewal 1-yr for Firebox T40-W,https://www.leadersystems.com.au/Images/NWG-WGT41201.jpg,Watchguard,WGT41201,303,379
NWG-WGM69040301,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for Firebox M690,https://www.leadersystems.com.au/Images/NWG-WGM69040301.jpg,Watchguard,WGM69040301,12095,15067
NWG-WGM69040203,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 3-yr for Firebox M690,https://www.leadersystems.com.au/Images/NWG-WGM69040203.jpg,Watchguard,WGM69040203,15123,18840
NWG-WGT41171,Cloud  Server Security,WatchGuard APT Blocker 1-yr for Firebox T40-W,https://www.leadersystems.com.au/Images/NWG-WGT41171.jpg,Watchguard,WGT41171,410,512
NWG-WGT21341,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 1-yr for Firebox T20-W,https://www.leadersystems.com.au/Images/NWG-WGT21341.jpg,Watchguard,WGT21341,465,579
NWG-WGCLG523,Subscriptions  Licensing,WatchGuard Cloud 1-month data retention for Firebox Cloud Large - 3-yr,https://www.leadersystems.com.au/Images/NWG-WGCLG523.jpg,Watchguard,WGCLG523,6806,8635
NWG-WGVXL521,Subscriptions  Licensing,WatchGuard Cloud 1-month data retention for FireboxV XLarge - 1-yr,https://www.leadersystems.com.au/Images/NWG-WGVXL521.jpg,Watchguard,WGVXL521,4533,5752
NWG-WGVLG521,Subscriptions  Licensing,WatchGuard Cloud 1-month data retention for FireboxV Large - 1-yr,https://www.leadersystems.com.au/Images/NWG-WGVLG521.jpg,Watchguard,WGVLG521,2267,2876
NWG-WGM37521,Subscriptions  Licensing,WatchGuard Cloud 1-month data retention for M370 - 1-yr,https://www.leadersystems.com.au/Images/NWG-WGM37521.jpg,Watchguard,WGM37521,821,1023
NWG-WGM29040703,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 3-yr for Firebox M290,https://www.leadersystems.com.au/Images/NWG-WGM29040703.jpg,Watchguard,WGM29040703,1847,2301
NWG-WGM29040303,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 3-yr for Firebox M290,https://www.leadersystems.com.au/Images/NWG-WGM29040303.jpg,Watchguard,WGM29040303,6989,8708
NWG-WGT21261,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 1-yr for Firebox T20-W,https://www.leadersystems.com.au/Images/NWG-WGT21261.jpg,Watchguard,WGT21261,231,288
NWG-WGM29040301,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for Firebox M290,https://www.leadersystems.com.au/Images/NWG-WGM29040301.jpg,Watchguard,WGM29040301,2916,3634
NWG-WGM39040303,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 3-yr for Firebox M390,https://www.leadersystems.com.au/Images/NWG-WGM39040303.jpg,Watchguard,WGM39040303,10515,13100
NWG-WGATH30201,Identity  Access Security,WatchGuard AuthPoint - 1 Year - 51 to 100 Users - License Per User,https://www.leadersystems.com.au/Images/NWG-WGATH30201.jpg,Watchguard,WGATH30201,31,39
NWG-WGATH30301,Identity  Access Security,WatchGuard AuthPoint - 1 Year - 101 to 250 Users - License Per User,https://www.leadersystems.com.au/Images/NWG-WGATH30301.jpg,Watchguard,WGATH30301,28,35
NWG-WGDNS30303,Cloud  Server Security,WatchGuard DNSWatchGO - 3 Year - 101 to 250 Users - License Per User,https://www.leadersystems.com.au/Images/NWG-WGDNS30303.jpg,Watchguard,WGDNS30303,89,111
NWG-WGDNS30403,Cloud  Server Security,WatchGuard DNSWatchGO - 3 Year - 251 to 500 Users - License Per User,https://www.leadersystems.com.au/Images/NWG-WGDNS30403.jpg,Watchguard,WGDNS30403,79,99
NWG-WGM48351,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for Firebox M4800,https://www.leadersystems.com.au/Images/NWG-WGM48351.jpg,Watchguard,WGM48351,21429,27186
NWG-WGM39040703,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 3-yr for Firebox M390,https://www.leadersystems.com.au/Images/NWG-WGM39040703.jpg,Watchguard,WGM39040703,2780,3463
NWG-WGM39040701,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 1-yr for Firebox M390,https://www.leadersystems.com.au/Images/NWG-WGM39040701.jpg,Watchguard,WGM39040701,1194,1488
NWG-WGM58201,Subscriptions  Licensing,WatchGuard Standard Support Renewal 1-yr for Firebox M5800,https://www.leadersystems.com.au/Images/NWG-WGM58201.jpg,Watchguard,WGM58201,9432,11967
NWG-WGM58221,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 1-yr for Firebox M5800,https://www.leadersystems.com.au/Images/NWG-WGM58221.jpg,Watchguard,WGM58221,13532,17168
NWG-WGCME331,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 1-yr for Firebox Cloud Medium,https://www.leadersystems.com.au/Images/NWG-WGCME331.jpg,Watchguard,WGCME331,2183,2720
NWG-WGCLG331,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 1-yr for Firebox Cloud Large,https://www.leadersystems.com.au/Images/NWG-WGCLG331.jpg,Watchguard,WGCLG331,4651,5901
NWG-WGCLG203,Subscriptions  Licensing,WatchGuard Standard Support Renewal 3-yr for Firebox Cloud Large,https://www.leadersystems.com.au/Images/NWG-WGCLG203.jpg,Watchguard,WGCLG203,3555,4510
NWG-WGCXL351,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for Firebox Cloud XLarge,https://www.leadersystems.com.au/Images/NWG-WGCXL351.jpg,Watchguard,WGCXL351,19682,24970
NWG-WGCXL203,Subscriptions  Licensing,WatchGuard Standard Support Renewal 3-yr for Firebox Cloud XLarge,https://www.leadersystems.com.au/Images/NWG-WGCXL203.jpg,Watchguard,WGCXL203,7079,8981
NWG-WGVSM351,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for FireboxV Small,https://www.leadersystems.com.au/Images/NWG-WGVSM351.jpg,Watchguard,WGVSM351,1990,2479
NWG-WGVSM333,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 3-yr for FireboxV Small,https://www.leadersystems.com.au/Images/NWG-WGVSM333.jpg,Watchguard,WGVSM333,2176,2712
NWG-WGVME353,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 3-yr for FireboxV Medium,https://www.leadersystems.com.au/Images/NWG-WGVME353.jpg,Watchguard,WGVME353,10764,13410
NWG-WG9020,Watchguard Accessories,WatchGuard Firebox M 3rd Gen 2 x 10Gb SFP+ Fiber Module,https://www.leadersystems.com.au/Images/NWG-WG9020.jpg,Watchguard,WG9020,1133,1564
NWG-WGPSP30101,Subscriptions  Licensing,WatchGuard Passport (EPDR + AuthPoint + DNSWatchGO) - 1 Year - 1 to 50 Users - License Per User,https://www.leadersystems.com.au/Images/NWG-WGPSP30101.jpg,Watchguard,WGPSP30101,126,157
NWG-WGPSP30201,Subscriptions  Licensing,WatchGuard Passport (EPDR + AuthPoint + DNSWatchGO) - 1 Year - 51 to 100 Users - License Per User,https://www.leadersystems.com.au/Images/NWG-WGPSP30201.jpg,Watchguard,WGPSP30201,111,138
NWG-WGATH30101,Identity  Access Security,WatchGuard AuthPoint - 1 Year - 1 to 50 Users - License Per User,https://www.leadersystems.com.au/Images/NWG-WGATH30101.jpg,Watchguard,WGATH30101,35,45
NWG-WGM69020801,Cloud  Server Security,WatchGuard APT Blocker 1-yr for Firebox M690,https://www.leadersystems.com.au/Images/NWG-WGM69020801.jpg,Watchguard,WGM69020801,3078,3835
NWG-WG35R331,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 1-yr for Firebox T35-Rugged,https://www.leadersystems.com.au/Images/NWG-WG35R331.jpg,Watchguard,WG35R331,1437,1823
NWG-WGATH30203,Identity  Access Security,WatchGuard AuthPoint - 3 Year - 51 to 100 Users - License Per User,https://www.leadersystems.com.au/Images/NWG-WGATH30203.jpg,Watchguard,WGATH30203,75,94
NWG-WGDNS30301,Cloud  Server Security,WatchGuard DNSWatchGO - 1 Year - 101 to 250 Users - License Per User,https://www.leadersystems.com.au/Images/NWG-WGDNS30301.jpg,Watchguard,WGDNS30301,37,47
NWG-WGDNS30401,Cloud  Server Security,WatchGuard DNSWatchGO - 1 Year - 251 to 500 Users - License Per User,https://www.leadersystems.com.au/Images/NWG-WGDNS30401.jpg,Watchguard,WGDNS30401,33,42
NWG-WGDNS30501,Cloud  Server Security,WatchGuard DNSWatchGO - 1 Year - 501 to 1000 Users - License Per User,https://www.leadersystems.com.au/Images/NWG-WGDNS30501.jpg,Watchguard,WGDNS30501,28,36
NWG-WGM48353,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 3-yr for Firebox M4800,https://www.leadersystems.com.au/Images/NWG-WGM48353.jpg,Watchguard,WGM48353,49874,72909
NWG-WGM59040301,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for Firebox M590,https://www.leadersystems.com.au/Images/NWG-WGM59040301.jpg,Watchguard,WGM59040301,8712,10853
NWG-WGM69040101,Subscriptions  Licensing,WatchGuard Standard Support Renewal 1-yr for Firebox M690,https://www.leadersystems.com.au/Images/NWG-WGM69040101.jpg,Watchguard,WGM69040101,2288,2851
NWG-WGEMA053,Email Security,Panda Email Protection - 3 Year - 101 to 250 users,https://www.leadersystems.com.au/Images/NWG-WGEMA053.jpg,Watchguard,WGEMA053,59,79
NWG-WGEMA033,Email Security,Panda Email Protection - 3 Year - 26 to 50 users,https://www.leadersystems.com.au/Images/NWG-WGEMA033.jpg,Watchguard,WGEMA033,63,83
NWG-WGM29020803,Cloud  Server Security,WatchGuard APT Blocker 3-yr for Firebox M290,https://www.leadersystems.com.au/Images/NWG-WGM29020803.jpg,Watchguard,WGM29020803,1785,2224
NWG-WGM58203,Subscriptions  Licensing,WatchGuard Standard Support Renewal 3-yr for Firebox M5800,https://www.leadersystems.com.au/Images/NWG-WGM58203.jpg,Watchguard,WGM58203,21930,27823
NWG-WGM58223,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 3-yr for Firebox M5800,https://www.leadersystems.com.au/Images/NWG-WGM58223.jpg,Watchguard,WGM58223,31511,39978
NWG-WGM39040203,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 3-yr for Firebox M390,https://www.leadersystems.com.au/Images/NWG-WGM39040203.jpg,Watchguard,WGM39040203,5478,6825
NWG-WGM39020803,Cloud  Server Security,WatchGuard APT Blocker 3-yr for Firebox M390,https://www.leadersystems.com.au/Images/NWG-WGM39020803.jpg,Watchguard,WGM39020803,2680,3339
NWG-WG9018,Watchguard Accessories,WatchGuard Firebox M 3rd Gen 4 x 1Gb Copper Module,https://www.leadersystems.com.au/Images/NWG-WG9018.jpg,Watchguard,WG9018,741,1022
NWG-WGPSP30103,Subscriptions  Licensing,WatchGuard Passport (EPDR + AuthPoint + DNSWatchGO) - 3 Year - 1 to 50 Users - License Per User,https://www.leadersystems.com.au/Images/NWG-WGPSP30103.jpg,Watchguard,WGPSP30103,301,376
NWG-WGPSP30203,Subscriptions  Licensing,WatchGuard Passport (EPDR + AuthPoint + DNSWatchGO) - 3 Year - 51 to 100 Users - License Per User,https://www.leadersystems.com.au/Images/NWG-WGPSP30203.jpg,Watchguard,WGPSP30203,265,331
NWG-WGT80201,Subscriptions  Licensing,WatchGuard Standard Support Renewal 1-yr for Firebox T80,https://www.leadersystems.com.au/Images/NWG-WGT80201.jpg,Watchguard,WGT80201,435,543
NWG-WGT80171,Cloud  Server Security,WatchGuard APT Blocker 1-yr for Firebox T80,https://www.leadersystems.com.au/Images/NWG-WGT80171.jpg,Watchguard,WGT80171,578,721
NWG-WGEMA021,Email Security,Panda Email Protection - 1 Year - 11 to 25 users,https://www.leadersystems.com.au/Images/NWG-WGEMA021.jpg,Watchguard,WGEMA021,23,31
NWG-WGEMA043,Email Security,Panda Email Protection - 3 Year - 51 to 100 users,https://www.leadersystems.com.au/Images/NWG-WGEMA043.jpg,Watchguard,WGEMA043,61,81
NWG-WGT40261,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 1-yr for Firebox T40,https://www.leadersystems.com.au/Images/NWG-WGT40261.jpg,Watchguard,WGT40261,363,452
NWG-WGT40201,Subscriptions  Licensing,WatchGuard Standard Support Renewal 1-yr for Firebox T40,https://www.leadersystems.com.au/Images/NWG-WGT40201.jpg,Watchguard,WGT40201,251,313
NWG-WGT20171,Cloud  Server Security,WatchGuard APT Blocker 1-yr for Firebox T20,https://www.leadersystems.com.au/Images/NWG-WGT20171.jpg,Watchguard,WGT20171,174,217
NWG-MSS019527,Subscriptions  Licensing,WatchGuard MSSP 25000 Pre Pay Points,https://www.leadersystems.com.au/Images/NWG-MSS019527.jpg,Watchguard,MSS019527,31091,39286
NWG-WG561131,Subscriptions  Licensing,WatchGuard Intrusion Prevention Service 1-yr for Firebox M5600,https://www.leadersystems.com.au/Images/NWG-WG561131.jpg,Watchguard,WG561131,11507,14599
NWG-WGCSM353,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 3-yr for Firebox Cloud Small,https://www.leadersystems.com.au/Images/NWG-WGCSM353.jpg,Watchguard,WGCSM353,4614,5748
NWG-WGCSM261,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 1-yr for Firebox Cloud Small,https://www.leadersystems.com.au/Images/NWG-WGCSM261.jpg,Watchguard,WGCSM261,455,568
NWG-WGCSM131,Subscriptions  Licensing,WatchGuard Intrusion Prevention Service 1-yr for Firebox Cloud Small,https://www.leadersystems.com.au/Images/NWG-WGCSM131.jpg,Watchguard,WGCSM131,460,574
NWG-WGCME173,Cloud  Server Security,WatchGuard APT Blocker 3-yr for Firebox Cloud Medium,https://www.leadersystems.com.au/Images/NWG-WGCME173.jpg,Watchguard,WGCME173,2549,3177
NWG-WGCME141,Subscriptions  Licensing,WatchGuard Reputation Enabled Defense 1-yr for Firebox Cloud Medium,https://www.leadersystems.com.au/Images/NWG-WGCME141.jpg,Watchguard,WGCME141,1070,1333
NWG-WGCLG201,Subscriptions  Licensing,WatchGuard Standard Support Renewal 1-yr for Firebox Cloud Large,https://www.leadersystems.com.au/Images/NWG-WGCLG201.jpg,Watchguard,WGCLG201,1524,1933
NWG-WGPTCH30403,Endpoint  Mobile Protection,Watchguard Endpoint Module - Patch Management - 3 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGPTCH30403.jpg,Watchguard,WGPTCH30403,50,63
NWG-WGPTCH30401,Endpoint  Mobile Protection,Watchguard Endpoint Module - Patch Management - 1 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGPTCH30401.jpg,Watchguard,WGPTCH30401,21,27
NWG-WGPTCH30101,Endpoint  Mobile Protection,Watchguard Endpoint Module - Patch Management - 1 Year - 1 to 50 licenses,https://www.leadersystems.com.au/Images/NWG-WGPTCH30101.jpg,Watchguard,WGPTCH30101,30,38
NWG-WGINSG30201,Endpoint  Mobile Protection,Watchguard Endpoint Module - Advanced Reporting Tool - 1 Year - 51 to 100 licenses,https://www.leadersystems.com.au/Images/NWG-WGINSG30201.jpg,Watchguard,WGINSG30201,19,24
NWG-WGENCR30403,Endpoint  Mobile Protection,Watchguard Endpoint Module - Full Encryption - 3 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGENCR30403.jpg,Watchguard,WGENCR30403,38,47
NWG-WGENCR30303,Endpoint  Mobile Protection,Watchguard Endpoint Module - Full Encryption - 3 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGENCR30303.jpg,Watchguard,WGENCR30303,42,53
NWG-WGENCR30301,Endpoint  Mobile Protection,Watchguard Endpoint Module - Full Encryption - 1 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGENCR30301.jpg,Watchguard,WGENCR30301,18,22
NWG-WGM69020803,Cloud  Server Security,WatchGuard APT Blocker 3-yr for Firebox M690,https://www.leadersystems.com.au/Images/NWG-WGM69020803.jpg,Watchguard,WGM69020803,7394,9211
NWG-WGM59040303,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 3-yr for Firebox M590,https://www.leadersystems.com.au/Images/NWG-WGM59040303.jpg,Watchguard,WGM59040303,20900,26036
NWG-WGPTCH30703,Endpoint  Mobile Protection,Watchguard Endpoint Module - Patch Management - 3 Year - 5001+ licenses,https://www.leadersystems.com.au/Images/NWG-WGPTCH30703.jpg,Watchguard,WGPTCH30703,32,41
NWG-WGPTCH30303,Endpoint  Mobile Protection,Watchguard Endpoint Module - Patch Management - 3 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGPTCH30303.jpg,Watchguard,WGPTCH30303,56,70
NWG-WGINSG30503,Endpoint  Mobile Protection,Watchguard Endpoint Module - Advanced Reporting Tool - 3 Year - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGINSG30503.jpg,Watchguard,WGINSG30503,31,40
NWG-WGINSG30401,Endpoint  Mobile Protection,Watchguard Endpoint Module - Advanced Reporting Tool - 1 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGINSG30401.jpg,Watchguard,WGINSG30401,15,20
NWG-WGVME351,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for FireboxV Medium,https://www.leadersystems.com.au/Images/NWG-WGVME351.jpg,Watchguard,WGVME351,4633,5772
NWG-WGVME131,Subscriptions  Licensing,WatchGuard Intrusion Prevention Service 1-yr for FireboxV Medium,https://www.leadersystems.com.au/Images/NWG-WGVME131.jpg,Watchguard,WGVME131,1070,1333
NWG-WGVME181,Subscriptions  Licensing,WatchGuard Network Discovery 1-yr for FireboxV Medium,https://www.leadersystems.com.au/Images/NWG-WGVME181.jpg,Watchguard,WGVME181,1070,1333
NWG-WGVLG111,Email Security,WatchGuard spamBlocker 1-yr for FireboxV Large,https://www.leadersystems.com.au/Images/NWG-WGVLG111.jpg,Watchguard,WGVLG111,2267,2876
NWG-WGVLG121,Subscriptions  Licensing,WatchGuard Gateway AntiVirus 1-yr for FireboxV Large,https://www.leadersystems.com.au/Images/NWG-WGVLG121.jpg,Watchguard,WGVLG121,2267,2876
NWG-WGVXL101,Cloud  Server Security,WatchGuard WebBlocker 1-yr for FireboxV XLarge,https://www.leadersystems.com.au/Images/NWG-WGVXL101.jpg,Watchguard,WGVXL101,4521,5736
NWG-WGVXL111,Email Security,WatchGuard spamBlocker 1-yr for FireboxV XLarge,https://www.leadersystems.com.au/Images/NWG-WGVXL111.jpg,Watchguard,WGVXL111,4521,5736
NWG-WGM47261,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 1-yr for Firebox M470,https://www.leadersystems.com.au/Images/NWG-WGM47261.jpg,Watchguard,WGM47261,1318,1643
NWG-WGM69040103,Subscriptions  Licensing,WatchGuard Standard Support Renewal 3-yr for Firebox M690,https://www.leadersystems.com.au/Images/NWG-WGM69040103.jpg,Watchguard,WGM69040103,5503,6856
NWG-WGM29040701,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 1-yr for Firebox M290,https://www.leadersystems.com.au/Images/NWG-WGM29040701.jpg,Watchguard,WGM29040701,791,986
NWG-WGM57201,Subscriptions  Licensing,WatchGuard Standard Support Renewal 1-yr for Firebox M570,https://www.leadersystems.com.au/Images/NWG-WGM57201.jpg,Watchguard,WGM57201,1604,1999
NWG-WGM67351,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for Firebox M670,https://www.leadersystems.com.au/Images/NWG-WGM67351.jpg,Watchguard,WGM67351,14632,18228
NWG-WGM29020801,Cloud  Server Security,WatchGuard APT Blocker 1-yr for Firebox M290,https://www.leadersystems.com.au/Images/NWG-WGM29020801.jpg,Watchguard,WGM29020801,740,922
NWG-WGM39040201,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 1-yr for Firebox M390,https://www.leadersystems.com.au/Images/NWG-WGM39040201.jpg,Watchguard,WGM39040201,2288,2851
NWG-WGENCR30701,Endpoint  Mobile Protection,Watchguard Endpoint Module - Full Encryption - 1 Year - 5001+ licenses,https://www.leadersystems.com.au/Images/NWG-WGENCR30701.jpg,Watchguard,WGENCR30701,10,13
NWG-WGENCR30603,Endpoint  Mobile Protection,Watchguard Endpoint Module - Full Encryption - 3 Year - 1001 to 5000 licenses,https://www.leadersystems.com.au/Images/NWG-WGENCR30603.jpg,Watchguard,WGENCR30603,28,35
NWG-WGENCR30103,Endpoint  Mobile Protection,Watchguard Endpoint Module - Full Encryption - 3 Year - 1 to 50 licenses,https://www.leadersystems.com.au/Images/NWG-WGENCR30103.jpg,Watchguard,WGENCR30103,54,67
NWG-WGM39020801,Cloud  Server Security,WatchGuard APT Blocker 1-yr for Firebox M390,https://www.leadersystems.com.au/Images/NWG-WGM39020801.jpg,Watchguard,WGM39020801,1119,1395
NWG-WGM67181,Subscriptions  Licensing,WatchGuard Network Discovery 1-yr for Firebox M670,https://www.leadersystems.com.au/Images/NWG-WGM67181.jpg,Watchguard,WGM67181,2873,3579
NWG-WGT15201,Subscriptions  Licensing,WatchGuard Standard Support Renewal 1-yr for Firebox T15,https://www.leadersystems.com.au/Images/NWG-WGT15201.jpg,Watchguard,WGT15201,93,116
NWG-WGEMA031,Email Security,Panda Email Protection - 1 Year - 26 to 50 users,https://www.leadersystems.com.au/Images/NWG-WGEMA031.jpg,Watchguard,WGEMA031,23,31
NWG-WGEMA011,Email Security,Panda Email Protection - 1 Year - 1 to 10 users,https://www.leadersystems.com.au/Images/NWG-WGEMA011.jpg,Watchguard,WGEMA011,23,31
NWG-WGCLG151,Subscriptions  Licensing,WatchGuard Application Control 1-yr for Firebox Cloud Large,https://www.leadersystems.com.au/Images/NWG-WGCLG151.jpg,Watchguard,WGCLG151,2267,2876
NWG-WGCXL263,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 3-yr for Firebox Cloud XLarge,https://www.leadersystems.com.au/Images/NWG-WGCXL263.jpg,Watchguard,WGCXL263,10448,13255
NWG-WGCXL121,Subscriptions  Licensing,WatchGuard Gateway AntiVirus 1-yr for Firebox Cloud XLarge,https://www.leadersystems.com.au/Images/NWG-WGCXL121.jpg,Watchguard,WGCXL121,4521,5736
