SKU,Name,Method of Delivery,Product Family,Product Group,url in dealershop
NWG-WGATH30104,WatchGuard AuthPoint MFA - 4 Year - 1 to 50 Users,Electronic,Identity & Access,AuthPoint,https://partner.leadersystems.com.au/products.html?nBh4aiAWh5E=50tMHGmmFrUTaN/+CZNNmQ==QqOAO9I0wRA2rV12pW4mDyNcKxebyA==
NWG-WGTSNDR30101,WatchGuard ThreatSync+ NDR - 1 Year - 1 to 50 licenses,Electronic,MDR & NDR,ThreatSync+ NDR,https://partner.leadersystems.com.au/products.html?vItqWjXBdrs=4vqyTBYzcqz/nOacPHSPig==EXTTVLRLvRYrq2TdVecAczGlgqgeErfT
NWG-WGTSNDR30203,WatchGuard ThreatSync+ NDR - 3 Year - 51 to 100 licenses,Electronic,MDR & NDR,ThreatSync+ NDR,https://partner.leadersystems.com.au/products.html?HUVW0sWaobg=T5+6BvX4VzYciToDqJUteQ==4MO+kFEDHakn7dvam/vcyteOCyV5gHl0
NWG-WGATH30202,WatchGuard AuthPoint MFA - 2 Year - 51 to 100 Users,Electronic,Identity & Access,AuthPoint,https://partner.leadersystems.com.au/products.html?C1NAq4eFqkE=mtdCYtsQfbdd/6LwFL8PVQ==JCU/UlCoizlIUwKeuz2P0ENu8G9Jww==
NWG-WGCR20404,WatchGuard Compliance Reporting - 4 Year - 251 to 500 licenses,Electronic,Reporting & Visibility,Compliance Reporting,https://partner.leadersystems.com.au/products.html?aG6rSqwn9DY=XPMRlc5ABONMt+aRqeJrNw==OUP6h9RSMR/GzrHXIH4ZodFgoLrH
NWG-WGMDR30104,WatchGuard Core MDR - 4 Year - 1 to 50 licenses,Electronic,MDR & NDR,Core MDR,https://partner.leadersystems.com.au/products.html?hHLmb+ASbJE=7lufttmwmadHZygiLzE12w==fMidC2Wgd45MdpGH0pvdV/Rk1yocPg==
NWG-WGMDR30204,WatchGuard Core MDR - 4 Year - 51 to 100 licenses,Electronic,MDR & NDR,Core MDR,https://partner.leadersystems.com.au/products.html?xbHPATzohUM=RFlDMT+Ttqn7JBDMf0yhCA==PKKQMKhN9ZHZc3Py8DkQHpQAOYq9Lw==
NWG-WGMDR30704,WatchGuard Core MDR - 4 Year - 5001+ licenses,Electronic,MDR & NDR,Core MDR,https://partner.leadersystems.com.au/products.html?Tfhd11nUwnw=7yP4GC0HLpZoiNmVQ6hVJg==IYVaoiEyGGojcByYtAsdL6/Rj9LUuQ==
NWG-WGMDRM30104,WatchGuard Core MDR for Microsoft - 4 Year - 1 to 50 licenses,Electronic,MDR & NDR,Core MDR for Microsoft,https://partner.leadersystems.com.au/products.html?rHVJgO1yUzI=oia6PgGnmVWaKTbVf41A/A==1HOhYe0ZSUIADkxcTis41+ivVvs9pSI=
NWG-WGMDRM30405,WatchGuard Core MDR for Microsoft - 5 Year - 251 to 500 licenses,Electronic,MDR & NDR,Core MDR for Microsoft,https://partner.leadersystems.com.au/products.html?ZGP2DX8BH2k=Z8pUvecl5ZZqMhWh8ESm4w==P0R5mUhW0ckpzJ2V6UgNCtY8W65c8lo=
NWG-WGMDRM30504,WatchGuard Core MDR for Microsoft - 4 Year - 501 to 1000 licenses,Electronic,MDR & NDR,Core MDR for Microsoft,https://partner.leadersystems.com.au/products.html?EnC1odftqn8=TaVPBGxEmZR0YrsGaStm3A==w47RfKZNNzHMgSir2W6FPBnsHxLH7CE=
NWG-WGMDRO30205,Watchguard Open MDR- 5 Year - 51 to 100 licenses,Electronic,MDR & NDR,Open MDR,https://partner.leadersystems.com.au/products.html?HEmbCKD1dlU=X5n+qLa0X4AbdA9uQNdhqw==ZaXao9RZSaK+tw+AekFF3m2AKWpVT14=
NWG-WGMDRO30304,Watchguard Open MDR- 4 Year - 101 to 250 licenses,Electronic,MDR & NDR,Open MDR,https://partner.leadersystems.com.au/products.html?0IdM2izfGAc=HMKmFfSeSRRaeBJA0wd5JA==c7p/gP1IwIEO82JZA6UOUkYAcE7zmRo=
NWG-WGMDRO30705,Watchguard Open MDR- 5 Year - 5001+ licenses,Electronic,MDR & NDR,Open MDR,https://partner.leadersystems.com.au/products.html?0kWpa98BaWg=u2QxP+llYHdUseTV6rg+XQ==3/RFCTgObWagmZ7R7+vyF/HG9ICzaRQ=
NWG-WGAP13022102,Standard Wi-Fi Management for WatchGuard AP130 - 2-year,Electronic,Access Points,AP130,https://partner.leadersystems.com.au/products.html?OKBJrWvMwgk=9uqOvobulGy1fe5Bw/tpyw==Bdlyfc6fD9k8U5Mlf7Sb0H0OzHIBUhnZ
NWG-WGAP13022104,Standard Wi-Fi Management for WatchGuard AP130 - 4-year,Electronic,Access Points,AP130,https://partner.leadersystems.com.au/products.html?Bgy+ELuk28M=NiDcKWlMgyfiNoYR4c0Hxw==X9SzZgcGnQjDNU5QO988xAson9XP9EN0
NWG-WGAP23000624,WatchGuard Standard Wi-Fi Management Renewal/Upgrade 4-yr for AP230W,Electronic,Access Points,AP230W,https://partner.leadersystems.com.au/products.html?i1bmHPRheMs=sLv/nOUsIYc9MmHQkpqYPw==TCcE41UX8edpwDfLUtqDGItBcrSbTHEZ
NWG-WGAP33000621,WatchGuard Standard Wi-Fi Management Renewal/Upgrade 1-yr for AP330,Electronic,Access Points,AP330,https://partner.leadersystems.com.au/products.html?O+edP63baMc=O13elx6KCeuJKq5riq6wlA==sjsbjYXliWBBulldr2WYpAcjouoRneE3
NWG-WGTSNDR30201,WatchGuard ThreatSync+ NDR - 1 Year - 51 to 100 licenses,Electronic,MDR & NDR,ThreatSync+ NDR,https://partner.leadersystems.com.au/products.html?OIp3qYi84o0=DLl70M8gZP55Vcysy15FAA==LpM0CLoLrFX9VvvxNaij9GLOiUoFBV7k
NWG-WGTSNDR30103,WatchGuard ThreatSync+ NDR - 3 Year - 1 to 50 licenses,Electronic,MDR & NDR,ThreatSync+ NDR,https://partner.leadersystems.com.au/products.html?xk9SYAdbKEo=odkL9mRBDe6bvI2V+Zy24Q==XgWaKC6pJyCzlOafU4i26GU0VJHObbkH
NWG-WGCR20101,WatchGuard Compliance Reporting - 1 Year - 1 to 50 licenses,Electronic,Reporting & Visibility,Compliance Reporting,https://partner.leadersystems.com.au/products.html?MteUKzoEz+M=bv8XCcgOTvTXRYPEwnAPtw==M5gsP8Y1jbadzXxkiElz8aVhMDTw
NWG-WGCR20103,WatchGuard Compliance Reporting - 3 Year - 1 to 50 licenses,Electronic,Reporting & Visibility,Compliance Reporting,https://partner.leadersystems.com.au/products.html?uRDHVxr12Mw=hnSlI/i47QABy+3hCfZDxA==X6msn8XRFn8JWZF7PwFTQF5TKCjO
NWG-WGTSSAAS30201,WatchGuard ThreatSync+ SAAS - 1 Year - 51 to 100 licenses,Electronic,MDR & NDR,ThreatSync+ SaaS,https://partner.leadersystems.com.au/products.html?i++Ox7bjCuw=PoY3boBxDlJB8SydvTIsTw==pKEuAWDKIIMlaq/NPNIWrjnv7I4Q+pa3qg==
NWG-WGSIEM30103,WatchGuard SIEMFeeder - 3 Year - 1 to 50 licenses,Electronic,Reporting & Visibility,SIEMFeeder,https://partner.leadersystems.com.au/products.html?rdutFp7JLrM=J1Eqh2D2DYoeEESYvqEWZw==cLvYeqEy9ksrK9dRETYinjoWtNUjJe4=
NWG-WGSIEM30203,WatchGuard SIEMFeeder - 3 Year - 51 to 100 licenses,Electronic,Reporting & Visibility,SIEMFeeder,https://partner.leadersystems.com.au/products.html?4UB4/RT7bYo=zuvnYH5ppAc+Q0RwnolEkw==scytK4km/BOHyL4eO9G+/oQ94EZ+XEE=
NWG-WGSIEM30601,WatchGuard SIEMFeeder - 1 Year - 1001 to 5000 licenses,Electronic,Reporting & Visibility,SIEMFeeder,https://partner.leadersystems.com.au/products.html?TfmkkfRwuDk=L/XbFS5qOy+e0xSeighpXw==Jlb0hHYvAKcf5GjR8BVytzjKqbkMaek=
NWG-WGSIEM30701,WatchGuard SIEMFeeder - 1 Year - 5001+ licenses,Electronic,Reporting & Visibility,SIEMFeeder,https://partner.leadersystems.com.au/products.html?+6YqVl2VVg8=KExteOZOqxJjXcEPk5L+5g==IhPzZkx0AvWLQgLmz9qLsLMYIGvRcho=
NWG-WGVMC353,WatchGuard Total Security Suite Renewal/Upgrade 3-yr for FireboxV Micro,Electronic,Virtual,FireboxV Micro,https://partner.leadersystems.com.au/products.html?T/xHaOyznsY=VwWUgOQzRL//CfiIhXRFfg==o0SW3nBDK+d3WuAGnQbOMoJhpGA=
NWG-WGVMC643,WatchGuard FireboxV Micro with 3-yr Total Security Suite,Electronic,Virtual,FireboxV Micro,https://partner.leadersystems.com.au/products.html?QQJwYMIcV0w=uVFeg6N1+PwgtqOxWnOvnA==padl2eSSL5DMeTvJfXUQXoS4yxw=
NWG-WGTSSAAS30403,WatchGuard ThreatSync+ SAAS - 3 Year - 251+ licenses,Electronic,MDR & NDR,ThreatSync+ SaaS,https://partner.leadersystems.com.au/products.html?ju5JE9eDMDM=a3Idnoa4TUFP5u8H09zB/g==HJcRleWQ+ZAFQlPxhp79nEYms7j7g8kyzw==
NWG-WGTSSAAS30101,WatchGuard ThreatSync+ SAAS - 1 Year - 1 to 50 licenses,Electronic,MDR & NDR,ThreatSync+ SaaS,https://partner.leadersystems.com.au/products.html?WlNDjssOuCc=Ft9uGjJ4LpG0C3ZCobyeaQ==ainNoNlIuErnMqODrcSjkrcr+pEWC/uCmQ==
NWG-WGFCI30601,WatchGuard FireCloud Internet Access - 1 Year - 1001 to 5000 licenses,Electronic,FireCloud,FireCloud Internet Access,https://partner.leadersystems.com.au/products.html?RLiFcdSKjk4=EnBl125VvzGietPKlUnnHw==rYqVzxWqEJ9EYy2sVJV9Kr2WUPGTRg==
NWG-WGFCI30103,WatchGuard FireCloud Internet Access - 3 Year - 1 to 50 licenses,Electronic,FireCloud,FireCloud Internet Access,https://partner.leadersystems.com.au/products.html?GcmW0h9ypSQ=hhCx3EhlgZgD8fRBNEb8/w==KzI6Dz/geSFJL/bsk3mIg4u2i+sPDA==
NWG-WGMDRM30603,WatchGuard Core MDR for Microsoft - 3 Year - 1001 to 5000 licenses,Electronic,MDR & NDR,Core MDR for Microsoft,https://partner.leadersystems.com.au/products.html?e7K89ngSvSw=bXHXnUvF6L6vVxFT+a2h5w==WFLmwfAM0VdRzf7UpcZ4a0F8SGnWbRc=
NWG-WGMDRM30101,WatchGuard Core MDR for Microsoft - 1 Year - 1 to 50 licenses,Electronic,MDR & NDR,Core MDR for Microsoft,https://partner.leadersystems.com.au/products.html?WYSZ0l7FkB8=W7qp5Rh2IgNTnyydM8UrNg==TgFFiyOgVjLBHwbv9UOx0SVbJ6XoVD4=
NWG-WGA230000,WatchGuard AP230W Appliance Only – License Not Included (Requires Separate WG License Purchase),Physical,Access Points,AP230W,https://partner.leadersystems.com.au/products.html?ipw8MCG73TQ=+grKhfYJ6xlbbqRD1CbjYg==BcP6HlPt/Ii1NyGtsdiEfJ0a6Bpc
NWG-WGTSFS30203,WatchGuard Orion - 3 Year - 51 to 100 licenses,Electronic,MDR & NDR,Orion,https://partner.leadersystems.com.au/products.html?5XA5RBL3v1Q=CMgFNOooqT5FMBEG7gHI6Q==AmPb2uJjoCD9iIOKUbKGH6RFOEE6xQQ=
NWG-WGT490211,Trade Up to WatchGuard Total Security Suite for Firebox T45-CW - 1-Year (License ONLY; HW SKU: WGT49000-AU),Electronic,T-Series,T45-CW,https://partner.leadersystems.com.au/products.html?gu//IpEyWPc=ULS2YdMrXk7FyQd5DmtQUA==C56fdLQobFMUJdEmRjUJcZtW+PVh
NWG-WGT490203,Trade Up to WatchGuard Basic Security Suite for Firebox T45-CW - 3-Year (License ONLY; HW SKU: WGT49000-AU),Electronic,T-Series,T45-CW,https://partner.leadersystems.com.au/products.html?LrwMFCpGZ8w=HvjhlLKaQOhDt12Ou8Q+pQ==ut8aKqfpm4zae0/+YpWn4YVFr9E6
NWG-WGT490083,WatchGuard Total Security Suite for Firebox T45-CW - 3-Year (License ONLY; HW SKU: WGT49000-AU),Electronic,T-Series,T45-CW,https://partner.leadersystems.com.au/products.html?SXFJ4iVKXCI=xWnEkCTis7ClfeVdZCh/xw==EaPyPp927LgRyEsNU2rJFW17CMqQ
NWG-WGA13022001,USP Wi-Fi Management for WatchGuard AP130 - 1-year (License ONLY; HW SKU: WGA130000),Electronic,Access Points,AP130,https://partner.leadersystems.com.au/products.html?5C64uvdEnWs=GcmytQ/RjtX7iV8AjW3aqA==chnsZThCUjWx8JJdbdGRIV2LPriedY0=
NWG-WGT480211,Trade Up to WatchGuard Total Security Suite for Firebox T45-W-PoE - 1-Year (License ONLY; HW SKU: WGT48000-AU),Electronic,T-Series,T45-W-PoE,https://partner.leadersystems.com.au/products.html?x3BfI2XD+3Q=zCMADKZs7VwRAsNXOq2hHA==5gARTWP+15XtoRAL+4yV2iJkfvED
NWG-WGT480203,Trade Up to WatchGuard Basic Security Suite for Firebox T45-W-PoE - 3-Year (License ONLY; HW SKU: WGT48000-AU),Electronic,T-Series,T45-W-PoE,https://partner.leadersystems.com.au/products.html?deMh7Ek99DI=BgqBhahDmFHEmkjo36xeuw==nkL0TZmutwKbYJsWhlRNmPo0BqAO
NWG-WGT480075,WatchGuard Basic Security Suite for Firebox T45-W-PoE - 5-Year (License ONLY; HW SKU: WGT48000-AU),Electronic,T-Series,T45-W-PoE,https://partner.leadersystems.com.au/products.html?9BiRtRR1nFc=wKaYTG4vGXAQIoY58vhXMQ==T2Fet/JnUaOVHyGQxFnVaIHHyex6
NWG-WGT470083,WatchGuard Total Security Suite for Firebox T45-PoE - 3-Year (License ONLY; HW SKU: WGT47000-AU),Electronic,T-Series,T45-PoE,https://partner.leadersystems.com.au/products.html?zfWBgmbAm+o=dQavY0GAylZBb65ZYAyg1Q==J/dsvR7m7zMRG9cR22C6giDUbyPQ
NWG-WGT470071,WatchGuard Basic Security Suite for Firebox T45-PoE - 1-Year (License ONLY; HW SKU: WGT47000-AU),Electronic,T-Series,T45-PoE,https://partner.leadersystems.com.au/products.html?h5RenKuGqOg=dHtXTfa5sWSOPIzjgk1QCA==DW9jvRJtvVJp3R2Y2JL24SYG45EF
NWG-WGT470063,WatchGuard Standard Support for Firebox T45-PoE - 3-Year (License ONLY; HW SKU: WGT47000-AU),Electronic,T-Series,T45-PoE,https://partner.leadersystems.com.au/products.html?U06Syg3smmg=Hr0reVTAK+mge5mnI5bjeA==3UDnDvYdH3kR/XQ846vheJ09cjwH
NWG-WGT260213,Trade Up to WatchGuard Total Security Suite for Firebox T25-W - 3-Year (License ONLY; HW SKU: WGT26000),Electronic,T-Series,T25-W,https://partner.leadersystems.com.au/products.html?BMHldOGe8g8=fZOLAIkvbzc5/op7/jBnSg==A4VqX81GjbaNGwx65eranT6FiBcB
NWG-WGSIEM30201,WatchGuard SIEMFeeder - 1 Year - 51 to 100 licenses,Electronic,Reporting & Visibility,SIEMFeeder,https://partner.leadersystems.com.au/products.html?G1p1eUbQhaE=HEWdYZpe0v9k5MD566Or7A==FLo240UZoxjYSDhyXBMtoySncYtd1Ww=
NWG-WGSIEM30503,WatchGuard SIEMFeeder - 3 Year - 501 to 1000 licenses,Electronic,Reporting & Visibility,SIEMFeeder,https://partner.leadersystems.com.au/products.html?RDzm4XZz/gQ=xyZInkr7f3ZqRWJ9tuyhkg==Y2OyfUaS8CEH8CNyFaC+8+MolvisFx4=
NWG-WGT250081,WatchGuard Total Security Suite for Firebox T25 - 1-Year (License ONLY; HW SKU: WGT25000),Electronic,T-Series,T25,https://partner.leadersystems.com.au/products.html?eLEKp2QDID0=LHxPIS71q4difZKDEXs7fA==soeXslSe7WHlRYQvsLCjV/heNnMu
NWG-WGT250073,WatchGuard Basic Security Suite for Firebox T25 - 3-Year (License ONLY; HW SKU: WGT25000),Electronic,T-Series,T25,https://partner.leadersystems.com.au/products.html?gIhSIKHKNRI=Gc5texBoBHmf4nA/8fEZow==qWOzu1su/g1hvZQsV3hchKNq1i5/
NWG-WGNV50025,WatchGuard NFR for Firebox NV5 - 5 Year (License ONLY; HW SKU: WGNV5000),Electronic,Firebox NV-Series,NV5,https://partner.leadersystems.com.au/products.html?lXhmJ/JdhF0=4qEk54QDaPUMcNr1bpgn5A==gldn1Wb0212AImzT7/w+Kyxg0ceY
NWG-WGM5900203,Trade Up to WatchGuard Basic Security Suite for Firebox M590 - 3-Year (License ONLY; HW SKU: WGM590000),Electronic,M-Series,M590,https://partner.leadersystems.com.au/products.html?cOvhyOwrNLg=25NFAE6dwaYPV20aGpHDaw==G1zuAoLcaSnR3TMzmCTgrmT5qTjHQg==
NWG-WGM5900081,WatchGuard Total Security Suite for Firebox M590 - 1-Year (License ONLY; HW SKU: WGM590000),Electronic,M-Series,M590,https://partner.leadersystems.com.au/products.html?Z1tKJPRel3U=GI5XDXSSw1FjffPTD7qzCA==+3kBbLL3T0cJDGvtgR7OwpAFyISGcg==
NWG-WGM2901603,WatchGuard High Availability for M290 - 3-Year (License ONLY; HW SKU: WGM290000),Electronic,M-Series,M290,https://partner.leadersystems.com.au/products.html?E9D1PuSnXA8=hpWYS0k2FHGuY0xKUJMEKg==BlENtK3N3Ik4Bdu5nGI5rDhiZJyUNQ==
NWG-WGVMC201,WatchGuard Standard Support Renewal 1-yr for FireboxV Micro,Electronic,Virtual,FireboxV Micro,https://partner.leadersystems.com.au/products.html?871varkZfIc=doGuGMooQmL71r7zuQyBew==eSGj3STmzh0l4dBdXbJMv1xuwlk=
NWG-WGVMC351,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for FireboxV Micro,Electronic,Virtual,FireboxV Micro,https://partner.leadersystems.com.au/products.html?TjWxjACqOxo=r1Gqa3nON0IZx8dfrtlWGQ==FV+U3Oj0dzzOrsY5av+hCl2AQ7c=
NWG-WGM2901601,WatchGuard High Availability for M290 - 1-Year (License ONLY; HW SKU: WGM290000),Electronic,M-Series,M290,https://partner.leadersystems.com.au/products.html?xb2D2X8CTQ0=xAE/0nIzQum+0Qso6O5qAg==WBISR5KjG3OZ6kPEsaK4RBLF7C1Xtg==
NWG-WGA43200503,USP Wi-Fi Management for WatchGuard AP432 NFR - 3-year (License ONLY; HW SKU: WGA432000),Electronic,Access Points,AP432,https://partner.leadersystems.com.au/products.html?obJm58/Hl9I=DwlmJKAYVovlaQN6hDzcbw==bi2zDjHsM3PqbN7D0ifuWEhraXBULSo=
NWG-WGA43022005,USP Wi-Fi Management for WatchGuard AP430CR - 5-year (License ONLY; HW SKU: WGA430000),Electronic,Access Points,AP430CR,https://partner.leadersystems.com.au/products.html?RDVBMxiRHd4=CqF04lwO4knbu3rrwYzzcQ==q3PUjHyzphTY1LFutmDageatj/pwsJA=
NWG-WGA43022001,USP Wi-Fi Management for WatchGuard AP430CR - 1-year (License ONLY; HW SKU: WGA430000),Electronic,Access Points,AP430CR,https://partner.leadersystems.com.au/products.html?SHnCvEcZwB4=7LRllRDNfjRvg8YUFWomww==bPXZmobfbpz/uIldnFi9KMvlvWHtbhM=
NWG-WGA23022103,Standard Wi-Fi Management for WatchGuard AP230W - 3-year (License ONLY; HW SKU: WGA230000),Electronic,Access Points,AP230W,https://partner.leadersystems.com.au/products.html?ooA902GWGYg=1zGOSIsSPHPPADWG91u5wQ==qKVlndDquLESyiI/ouSHYwSc/VJy6Pk=
NWG-WGA23022005,USP Wi-Fi Management for WatchGuard AP230W - 5-year (License ONLY; HW SKU: WGA230000),Electronic,Access Points,AP230W,https://partner.leadersystems.com.au/products.html?DEZ+qOdqqFU=T2pm8ozQQ5jpXYeIJ3mB0Q==5jKqMcfWkXLXbCvx/Qm5Inp50HoZG0M=
NWG-WGM48000083,WatchGuard Total Security Suite for Firebox M4800 - 3-Year (License ONLY; HW SKU: WGM48000),Electronic,M-Series,M4800,https://partner.leadersystems.com.au/products.html?rOudFHf2JQI=veqDf/2k3ojb4yr8xnXPFA==feF7lkx//1sHEpSSWp25x1ya4cegJz0=
NWG-WGM480001603,WatchGuard High Availability for M4800 - 3-Year (License ONLY; HW SKU: WGM48000),Electronic,M-Series,M4800,https://partner.leadersystems.com.au/products.html?XXEwgHW1aPg=PzxUhF9vw8HQBA3fIjshMQ==oWgHACcLvsVub+BkgEpaGojakEPavzjG
NWG-WGFCI30203,WatchGuard FireCloud Internet Access - 3 Year - 51 to 100 licenses,Electronic,FireCloud,FireCloud Internet Access,https://partner.leadersystems.com.au/products.html?rt0iLPH2xaE=gTHq9ddU9wy8O6EO1CoSGg==IUGM0jJ57nKQUDroWcI+ZQI8QGZBmg==
NWG-WGMDRM30703,WatchGuard Core MDR for Microsoft - 3 Year - 5001+ licenses,Electronic,MDR & NDR,Core MDR for Microsoft,https://partner.leadersystems.com.au/products.html?S1PtTHnotFI=9hsBkG8SfNtDRBM5zs9Uuw==jSYG1nWpROAljRTqdn8KxSloSKb7eOc=
NWG-WGMDRM30503,WatchGuard Core MDR for Microsoft - 3 Year - 501 to 1000 licenses,Electronic,MDR & NDR,Core MDR for Microsoft,https://partner.leadersystems.com.au/products.html?S/uLIO9aCUg=XLHs8cIoW07XLMr8YX4TRg==YJztKSx9O6+CVMKGTF+UFl408KUpDU4=
NWG-WGMDRT30401,WatchGuard Total MDR - 1 Year - 251 to 500 licenses,Electronic,MDR & NDR,Total MDR,https://partner.leadersystems.com.au/products.html?jSjSJnonJvo=h8QMR2o1x8Q5er8BDyx+8w==ZqTAzTXm5QDS1n+CLAdJOgHwMcQc1q4=
NWG-WGMDRT30601,WatchGuard Total MDR - 1 Year - 1001 to 5000 licenses,Electronic,MDR & NDR,Total MDR,https://partner.leadersystems.com.au/products.html?AqQYwSK52mk=t+n79DU6GYFy1JPqjX1Azg==ZP5P3Anx6/nCgDQksvWHp8R+2u7hbug=
NWG-WGNV5000,WatchGuard Firebox NV5 Appliance Only – License Not Included (Requires Separate WG License Purchase),Physical,Firebox NV-Series,NV5,https://partner.leadersystems.com.au/products.html?plg9gQ42ROo=YeexRFztH5wNp4eq7PKLwg==YmSQ8GZC0y01KCcZaaU48xrPdK4=
NWG-WGT47000-AU,WatchGuard Firebox T45-PoE Appliance Only (AU) – License Not Included (Requires Separate WG License Purchase),Physical,T-Series,T45-PoE,https://partner.leadersystems.com.au/products.html?XrguWdy4k3Y=PmpoyVaT6zAVNz36IoKY/A==jkXPkhJn5AedB8F6gRr8eXS8NKqPiio=
NWG-WGT185000,WatchGuard Firebox T185 Appliance Only – License Not Included (Requires Separate WG License Purchase),Physical,T-Series,T185,https://partner.leadersystems.com.au/products.html?oWJVgzVON+Y=2OMCoSs0pOym+jBC3poEsA==NPXf6li4HhRakj943hqexCql4h8P
NWG-WGT1850083,WatchGuard Total Security Suite for Firebox T185 - 3-Year (License ONLY; HW SKU: WGT185000),Electronic,T-Series,T185,https://partner.leadersystems.com.au/products.html?cfrtaKEabRQ=6wLoax1ssibToXuazcf5Kw==VJ6mPgCL6bESerevZV2GpQkdjm4RBw==
NWG-WGT18501603,WatchGuard Standard Support for Firebox T185 High Availability - 3-Year (License ONLY; HW SKU: WGT185000),Electronic,T-Series,T185,https://partner.leadersystems.com.au/products.html?bfiuswY2igM=iWzC7uB7GWNfNJdtKpZymA==YmoX3Fj3U1pPJmCoKzU+LsYGA/J19TM=
NWG-WGT1850203,Trade Up to WatchGuard Basic Security Suite for Firebox T185 - 3-Year (License ONLY; HW SKU: WGT185000),Electronic,T-Series,T185,https://partner.leadersystems.com.au/products.html?v0e1m6EGS28=ROIwzWpXazoRQV8LI/6R5A==KSliLT1zyoeeD24pJGXGKaYXnhKzIA==
NWG-WGT490205,Trade Up to WatchGuard Basic Security Suite for Firebox T45-CW - 5-Year (License ONLY; HW SKU: WGT49000-AU),Electronic,T-Series,T45-CW,https://partner.leadersystems.com.au/products.html?/uAlmXTrA6s=ZAYqja7y74+XdSsRz030Ag==Ctv475W+XIi7alXuXPfU9R+jQwaO
NWG-WGT490075,WatchGuard Basic Security Suite for Firebox T45-CW - 5-Year (License ONLY; HW SKU: WGT49000-AU),Electronic,T-Series,T45-CW,https://partner.leadersystems.com.au/products.html?VwJvRNIsip8=CMLtGjSR/WrEU76l4afeEw==vNmYvwv2NQCVIdKcwl+DWCx+vhZL
NWG-WGA13022003,USP Wi-Fi Management for WatchGuard AP130 - 3-year (License ONLY; HW SKU: WGA130000),Electronic,Access Points,AP130,https://partner.leadersystems.com.au/products.html?5XfflSgdk/4=AJg22nzRIYJRbWaIjZriuQ==bi4e2Jc2+YrUvdJIBpUvmoYsKKrJoIg=
NWG-WGT490063,WatchGuard Standard Support for Firebox T45-CW - 3-Year (License ONLY; HW SKU: WGT49000-AU),Electronic,T-Series,T45-CW,https://partner.leadersystems.com.au/products.html?GDGjtdTlN8I=jv0HEHowSRjRuXIUARvLGg==ZxvMjnwgCF0a3AQlOcL82xOesrc6
NWG-WGT480201,Trade Up to WatchGuard Basic Security Suite for Firebox T45-W-PoE - 1-Year (License ONLY; HW SKU: WGT48000-AU),Electronic,T-Series,T45-W-PoE,https://partner.leadersystems.com.au/products.html?Z4xi/szL2B4=jIleaClaJqKgO0wRviMSnQ==uy2xxI85zqZFeMRm0d1J9saypfmx
NWG-WGT480073,WatchGuard Basic Security Suite for Firebox T45-W-PoE - 3-Year (License ONLY; HW SKU: WGT48000-AU),Electronic,T-Series,T45-W-PoE,https://partner.leadersystems.com.au/products.html?pvAOJxSkCw8=cjXRg/eeekASpraSJPnWGg==1HHl8484FEb93WZpyMBpanKl6Qip
NWG-WGT470203,Trade Up to WatchGuard Basic Security Suite for Firebox T45-PoE - 3-Year (License ONLY; HW SKU: WGT47000-AU),Electronic,T-Series,T45-PoE,https://partner.leadersystems.com.au/products.html?IdTzL11MiMs=C5UbdmyMJtc/6kGZ0SNEPA==iDvA2oVk+LWF9HRXUqXnyfzZ0hLa
NWG-WGT470073,WatchGuard Basic Security Suite for Firebox T45-PoE - 3-Year (License ONLY; HW SKU: WGT47000-AU),Electronic,T-Series,T45-PoE,https://partner.leadersystems.com.au/products.html?r5tOUh+aOz8=ZPWd0LugiHlj9zyKIBR+sw==8vwBX22KysFQF1nI6T9CokQi6tkr
NWG-WGT260205,Trade Up to WatchGuard Basic Security Suite for Firebox T25-W - 5-Year (License ONLY; HW SKU: WGT26000),Electronic,T-Series,T25-W,https://partner.leadersystems.com.au/products.html?QtI1ImCQrOo=z1WvJKZhmPKyvJaM5YEZyA==tmB49KjB3zIDJHCPK0tXJV0ZUkkj
NWG-WGT260073,WatchGuard Basic Security Suite for Firebox T25-W - 3-Year (License ONLY; HW SKU: WGT26000),Electronic,T-Series,T25-W,https://partner.leadersystems.com.au/products.html?o860iwpq9mA=NbRV6jEQMBFKyOwPvIkj/w==F/LyrwlhQu1cK3s35pZmMU+TZksh
NWG-WGT250071,WatchGuard Basic Security Suite for Firebox T25 - 1-Year (License ONLY; HW SKU: WGT25000),Electronic,T-Series,T25,https://partner.leadersystems.com.au/products.html?68SnJvHrFhg=p5RCvm/Im8bYeTVynvZ8kg==+jvZwY8Hrb6j+cttXFpcrsFEqhWU
NWG-WGNV50065,WatchGuard Standard Support for Firebox NV5 - 5-Year (License ONLY; HW SKU: WGNV5000),Electronic,Firebox NV-Series,NV5,https://partner.leadersystems.com.au/products.html?Cg5LOBo4NRU=hVNetBAimsYH0aURnSXUvA==+0kaJae9/adnMnHgC0g6xRi9JytE
NWG-WGM6900061,WatchGuard Standard Support for Firebox M690 - 1-Year (License ONLY; HW SKU: WGM690000),Electronic,M-Series,M690,https://partner.leadersystems.com.au/products.html?6Rjt3ip+jfU=yaMVd1fVHYQ7non/9Fsacw==XumHkWnN+glAlL7H1cvec6Pvov4ugQ==
